feature,count0@False,count1@False,count0@True,count1@True,ratio10False,ratio1TF
transfering,7124,0,2297,1,0.0,inf
yuan,7124,0,2297,1,0.0,inf
genderizing,7124,0,2297,1,0.0,inf
escalante,7124,0,2297,1,0.0,inf
524,7124,0,2297,1,0.0,inf
heterarchies,7124,0,2297,1,0.0,inf
countably,7124,0,2297,1,0.0,inf
palm,7124,0,2297,1,0.0,inf
pluggable,7124,0,2297,1,0.0,inf
cvar,7124,0,2295,3,0.0,inf
concessive,7124,0,2297,1,0.0,inf
parameterise,7124,0,2297,1,0.0,inf
nonmanipulators,7124,0,2297,1,0.0,inf
cuturi,7124,0,2297,1,0.0,inf
herding,7124,0,2297,1,0.0,inf
henderson,7124,0,2297,1,0.0,inf
mwc,7124,0,2297,1,0.0,inf
gerdaq,7124,0,2297,1,0.0,inf
ojasiewicz,7124,0,2297,1,0.0,inf
parallelizeable,7124,0,2297,1,0.0,inf
nonterminals,7124,0,2297,1,0.0,inf
folio,7124,0,2297,1,0.0,inf
mvp,7124,0,2297,1,0.0,inf
nonrandom,7124,0,2297,1,0.0,inf
harmonious,7124,0,2297,1,0.0,inf
ucrl2,7124,0,2296,2,0.0,inf
naturalized,7124,0,2297,1,0.0,inf
xor_mmap,7124,0,2297,1,0.0,inf
x_d,7124,0,2297,1,0.0,inf
cufft,7124,0,2297,1,0.0,inf
parillo,7124,0,2297,1,0.0,inf
157,7124,0,2297,1,0.0,inf
zoneout,7124,0,2297,1,0.0,inf
40k,7124,0,2297,1,0.0,inf
nanson,7124,0,2297,1,0.0,inf
twe,7124,0,2297,1,0.0,inf
hkl,7124,0,2297,1,0.0,inf
tweet2vec,7124,0,2297,1,0.0,inf
fac,7124,0,2297,1,0.0,inf
affirmatively,7124,0,2297,1,0.0,inf
placements,7124,0,2297,1,0.0,inf
foregrounds,7124,0,2297,1,0.0,inf
tunability,7124,0,2297,1,0.0,inf
tweetime,7124,0,2297,1,0.0,inf
villavicencio,7124,0,2297,1,0.0,inf
evading,7124,0,2297,1,0.0,inf
naf,7124,0,2297,1,0.0,inf
vocab,7124,0,2297,1,0.0,inf
tuhoi,7124,0,2297,1,0.0,inf
conclusively,7124,0,2297,1,0.0,inf
vime,7124,0,2297,1,0.0,inf
flr,7124,0,2297,1,0.0,inf
olcskei,7124,0,2297,1,0.0,inf
gfodd,7124,0,2297,1,0.0,inf
parafac,7124,0,2296,2,0.0,inf
fluctuate,7124,0,2297,1,0.0,inf
paraphrastic,7124,0,2295,3,0.0,inf
tude,7124,0,2297,1,0.0,inf
occasional,7124,0,2297,1,0.0,inf
forking,7124,0,2297,1,0.0,inf
190,7124,0,2297,1,0.0,inf
operationalize,7124,0,2296,2,0.0,inf
arimoto,7124,0,2297,1,0.0,inf
pixelrnn,7124,0,2297,1,0.0,inf
colonization,7124,0,2297,1,0.0,inf
nonzeros,7124,0,2297,1,0.0,inf
evd,7124,0,2296,2,0.0,inf
pixelgan,7124,0,2297,1,0.0,inf
cvp,7124,0,2297,1,0.0,inf
courant,7124,0,2297,1,0.0,inf
pixelvae,7124,0,2297,1,0.0,inf
multiwinner,7124,0,2295,3,0.0,inf
agendas,7124,0,2297,1,0.0,inf
contraire,7124,0,2297,1,0.0,inf
xbf,7124,0,2297,1,0.0,inf
adem,7124,0,2297,1,0.0,inf
adeptly,7124,0,2297,1,0.0,inf
x5,7124,0,2297,1,0.0,inf
costregular,7124,0,2297,1,0.0,inf
forgiving,7124,0,2297,1,0.0,inf
tvcs,7124,0,2297,1,0.0,inf
convexifications,7124,0,2297,1,0.0,inf
x_n,7124,0,2296,2,0.0,inf
164,7124,0,2297,1,0.0,inf
codalab,7124,0,2297,1,0.0,inf
wu,7124,0,2297,1,0.0,inf
consult,7124,0,2296,2,0.0,inf
piranhas,7124,0,2297,1,0.0,inf
x10,7124,0,2297,1,0.0,inf
nonequilibrium,7124,0,2297,1,0.0,inf
zooms,7124,0,2297,1,0.0,inf
600k,7124,0,2297,1,0.0,inf
adjudicated,7124,0,2297,1,0.0,inf
131,7124,0,2297,1,0.0,inf
nonextensive,7124,0,2297,1,0.0,inf
ada,7124,0,2296,2,0.0,inf
nationwide,7124,0,2297,1,0.0,inf
flixster,7124,0,2297,1,0.0,inf
gigabyte,7124,0,2297,1,0.0,inf
harry,7124,0,2297,1,0.0,inf
convolving,7124,0,2297,1,0.0,inf
optoelectronic,7124,0,2297,1,0.0,inf
632,7124,0,2297,1,0.0,inf
evolutional,7124,0,2297,1,0.0,inf
180k,7124,0,2297,1,0.0,inf
olmar,7124,0,2297,1,0.0,inf
ctd,7124,0,2297,1,0.0,inf
ubuntuworld,7124,0,2297,1,0.0,inf
pie,7124,0,2297,1,0.0,inf
pifc,7124,0,2297,1,0.0,inf
adaapt,7124,0,2297,1,0.0,inf
410,7124,0,2297,1,0.0,inf
adaaptive,7124,0,2297,1,0.0,inf
hmtl,7124,0,2297,1,0.0,inf
combifd,7124,0,2297,1,0.0,inf
opvi,7124,0,2297,1,0.0,inf
optnet,7124,0,2297,1,0.0,inf
cw,7124,0,2297,1,0.0,inf
partiallysupervised,7124,0,2297,1,0.0,inf
orc,7124,0,2297,1,0.0,inf
ex2,7124,0,2297,1,0.0,inf
orbits,7124,0,2297,1,0.0,inf
64x64,7124,0,2297,1,0.0,inf
udgs,7124,0,2297,1,0.0,inf
udg,7124,0,2297,1,0.0,inf
udeplambda,7124,0,2297,1,0.0,inf
637,7124,0,2297,1,0.0,inf
ucbs,7124,0,2297,1,0.0,inf
gds,7124,0,2297,1,0.0,inf
vt,7124,0,2297,1,0.0,inf
nade,7124,0,2295,3,0.0,inf
cumulants,7124,0,2296,2,0.0,inf
ghaoui,7124,0,2297,1,0.0,inf
xnv,7124,0,2297,1,0.0,inf
openmt12,7124,0,2297,1,0.0,inf
plackett,7124,0,2296,2,0.0,inf
finitary,7124,0,2297,1,0.0,inf
adf,7124,0,2297,1,0.0,inf
nonexistence,7124,0,2297,1,0.0,inf
ochiai,7124,0,2297,1,0.0,inf
hcpf,7124,0,2297,1,0.0,inf
ggms,7124,0,2296,2,0.0,inf
5k,7124,0,2296,2,0.0,inf
codecs,7124,0,2296,2,0.0,inf
hct,7124,0,2297,1,0.0,inf
traffickers,7124,0,2297,1,0.0,inf
ggm,7124,0,2296,2,0.0,inf
ggi,7124,0,2297,1,0.0,inf
olderian,7124,0,2297,1,0.0,inf
nonexpansiveness,7124,0,2297,1,0.0,inf
5a,7124,0,2297,1,0.0,inf
planarity,7124,0,2297,1,0.0,inf
vila,7124,0,2297,1,0.0,inf
tuneout,7124,0,2297,1,0.0,inf
gfodds,7124,0,2297,1,0.0,inf
odes,7124,0,2297,1,0.0,inf
033,7124,0,2297,1,0.0,inf
plagues,7124,0,2297,1,0.0,inf
nonexhaustively,7124,0,2297,1,0.0,inf
esgd,7124,0,2297,1,0.0,inf
omp,7124,0,2297,1,0.0,inf
zebrafish,7124,0,2297,1,0.0,inf
v1v3,7124,0,2297,1,0.0,inf
gmmn,7124,0,2297,1,0.0,inf
cq,7124,0,2297,1,0.0,inf
aamas,7124,0,2296,2,0.0,inf
aan,7124,0,2297,1,0.0,inf
creole,7124,0,2297,1,0.0,inf
npdp,7124,0,2297,1,0.0,inf
unsquared,7124,0,2297,1,0.0,inf
pbe,7124,0,2297,1,0.0,inf
253233,7124,0,2297,1,0.0,inf
furry,7124,0,2297,1,0.0,inf
unsociable,7124,0,2297,1,0.0,inf
251,7124,0,2297,1,0.0,inf
unskillful,7124,0,2297,1,0.0,inf
aae,7124,0,2297,1,0.0,inf
extant,7124,0,2297,1,0.0,inf
overconfidence,7124,0,2297,1,0.0,inf
valpola,7124,0,2297,1,0.0,inf
nuisance,7124,0,2297,1,0.0,inf
politifact,7124,0,2297,1,0.0,inf
neuropathy,7124,0,2297,1,0.0,inf
abstain,7124,0,2297,1,0.0,inf
wiatowski,7124,0,2297,1,0.0,inf
glue,7124,0,2297,1,0.0,inf
perplexities,7124,0,2296,2,0.0,inf
abstention,7124,0,2297,1,0.0,inf
gs_,7124,0,2297,1,0.0,inf
unmixing,7124,0,2296,2,0.0,inf
gsn,7124,0,2297,1,0.0,inf
notionally,7124,0,2297,1,0.0,inf
exp3,7124,0,2295,3,0.0,inf
pends,7124,0,2297,1,0.0,inf
overdetermined,7124,0,2297,1,0.0,inf
2500x,7124,0,2297,1,0.0,inf
nteractions,7124,0,2297,1,0.0,inf
wastes,7124,0,2297,1,0.0,inf
penultimate,7124,0,2297,1,0.0,inf
unscaled,7124,0,2297,1,0.0,inf
outweigh,7124,0,2297,1,0.0,inf
conjugacy,7124,0,2295,3,0.0,inf
funs,7124,0,2297,1,0.0,inf
conjunct,7124,0,2297,1,0.0,inf
garbled,7124,0,2297,1,0.0,inf
wgs03,7124,0,2297,1,0.0,inf
feels,7124,0,2297,1,0.0,inf
vaes,7124,0,2296,2,0.0,inf
whatsoever,7124,0,2296,2,0.0,inf
23k,7124,0,2297,1,0.0,inf
corners,7124,0,2297,1,0.0,inf
ablative,7124,0,2296,2,0.0,inf
25x,7124,0,2296,2,0.0,inf
newfound,7124,0,2297,1,0.0,inf
gmntm,7124,0,2297,1,0.0,inf
unreduced,7124,0,2297,1,0.0,inf
unsettled,7124,0,2297,1,0.0,inf
nsynth,7124,0,2297,1,0.0,inf
crg,7124,0,2297,1,0.0,inf
gapbased,7124,0,2297,1,0.0,inf
v2v3,7124,0,2297,1,0.0,inf
a_s,7124,0,2297,1,0.0,inf
graphon,7124,0,2297,1,0.0,inf
graphquestions,7124,0,2297,1,0.0,inf
conical,7124,0,2296,2,0.0,inf
npe,7124,0,2297,1,0.0,inf
pbmt,7124,0,2297,1,0.0,inf
unlearnable,7124,0,2297,1,0.0,inf
connectomic,7124,0,2297,1,0.0,inf
20news,7124,0,2297,1,0.0,inf
fct,7124,0,2297,1,0.0,inf
paucity,7124,0,2296,2,0.0,inf
expectancy,7124,0,2297,1,0.0,inf
ousting,7124,0,2297,1,0.0,inf
nspi,7124,0,2297,1,0.0,inf
crelu,7124,0,2297,1,0.0,inf
crae,7124,0,2297,1,0.0,inf
gpp,7124,0,2297,1,0.0,inf
nr,7124,0,2296,2,0.0,inf
2mn,7124,0,2297,1,0.0,inf
compositive,7124,0,2297,1,0.0,inf
compositor,7124,0,2297,1,0.0,inf
nrk,7124,0,2297,1,0.0,inf
gprf,7124,0,2297,1,0.0,inf
pddm,7124,0,2297,1,0.0,inf
upright,7124,0,2297,1,0.0,inf
cpm,7124,0,2297,1,0.0,inf
938,7124,0,2297,1,0.0,inf
nrmm,7124,0,2297,1,0.0,inf
nrms,7124,0,2297,1,0.0,inf
compositors,7124,0,2297,1,0.0,inf
crd,7124,0,2297,1,0.0,inf
nivre,7124,0,2297,1,0.0,inf
gail,7124,0,2297,1,0.0,inf
gaifman,7124,0,2297,1,0.0,inf
nitzan,7124,0,2297,1,0.0,inf
950,7124,0,2297,1,0.0,inf
2c,7124,0,2297,1,0.0,inf
2afc,7124,0,2297,1,0.0,inf
gplvm,7124,0,2297,1,0.0,inf
componentwise,7124,0,2296,2,0.0,inf
permuted,7124,0,2297,1,0.0,inf
unparsed,7124,0,2297,1,0.0,inf
212,7124,0,2297,1,0.0,inf
unplanned,7124,0,2297,1,0.0,inf
abugida,7124,0,2297,1,0.0,inf
exogenously,7124,0,2297,1,0.0,inf
gsvt,7124,0,2297,1,0.0,inf
fer,7124,0,2297,1,0.0,inf
207,7124,0,2297,1,0.0,inf
cplst,7124,0,2297,1,0.0,inf
wholesale,7124,0,2297,1,0.0,inf
unos,7124,0,2296,2,0.0,inf
permutohedral,7124,0,2297,1,0.0,inf
pauc,7124,0,2297,1,0.0,inf
unrealistically,7124,0,2296,2,0.0,inf
performers,7124,0,2297,1,0.0,inf
nnjm,7124,0,2297,1,0.0,inf
gman,7124,0,2297,1,0.0,inf
unpruned,7124,0,2297,1,0.0,inf
warps,7124,0,2297,1,0.0,inf
outpacing,7124,0,2297,1,0.0,inf
warpings,7124,0,2297,1,0.0,inf
outlooks,7124,0,2297,1,0.0,inf
warped,7124,0,2297,1,0.0,inf
nnm,7124,0,2297,1,0.0,inf
functionals,7124,0,2296,2,0.0,inf
coral,7124,0,2297,1,0.0,inf
nnms,7124,0,2297,1,0.0,inf
expansivity,7124,0,2297,1,0.0,inf
abruptly,7124,0,2297,1,0.0,inf
ftl,7124,0,2297,1,0.0,inf
whitespace,7124,0,2297,1,0.0,inf
permiting,7124,0,2297,1,0.0,inf
corollary,7124,0,2297,1,0.0,inf
wat,7124,0,2297,1,0.0,inf
vlc,7124,0,2297,1,0.0,inf
heatwave,7124,0,2297,1,0.0,inf
fluctuates,7124,0,2297,1,0.0,inf
platt,7124,0,2297,1,0.0,inf
gebelein,7124,0,2297,1,0.0,inf
virile,7124,0,2297,1,0.0,inf
counterfeited,7124,0,2297,1,0.0,inf
n_2,7124,0,2297,1,0.0,inf
tsbns,7124,0,2297,1,0.0,inf
poking,7124,0,2297,1,0.0,inf
tsbn,7124,0,2297,1,0.0,inf
hearst,7124,0,2297,1,0.0,inf
afterward,7124,0,2297,1,0.0,inf
n_1,7124,0,2297,1,0.0,inf
mzk,7124,0,2297,1,0.0,inf
collapses,7124,0,2296,2,0.0,inf
fillers,7124,0,2296,2,0.0,inf
ag,7124,0,2297,1,0.0,inf
eunn,7124,0,2297,1,0.0,inf
curacies,7124,0,2297,1,0.0,inf
adm,7124,0,2297,1,0.0,inf
plateau,7124,0,2296,2,0.0,inf
affirming,7124,0,2297,1,0.0,inf
ttq,7124,0,2297,1,0.0,inf
agd,7124,0,2297,1,0.0,inf
firmware,7124,0,2297,1,0.0,inf
erratic,7124,0,2297,1,0.0,inf
gev,7124,0,2297,1,0.0,inf
zhidao,7124,0,2297,1,0.0,inf
vrnn,7124,0,2297,1,0.0,inf
parametrizing,7124,0,2297,1,0.0,inf
forbidding,7124,0,2297,1,0.0,inf
1246,7124,0,2297,1,0.0,inf
geolocating,7124,0,2297,1,0.0,inf
npbe,7124,0,2297,1,0.0,inf
parallelizes,7124,0,2296,2,0.0,inf
continuations,7124,0,2297,1,0.0,inf
flats,7124,0,2297,1,0.0,inf
pamdp,7124,0,2297,1,0.0,inf
vivek,7124,0,2297,1,0.0,inf
transg,7124,0,2297,1,0.0,inf
treernn,7124,0,2297,1,0.0,inf
muprop,7124,0,2297,1,0.0,inf
adwords,7124,0,2297,1,0.0,inf
onehashlsh_icml14,7124,0,2297,1,0.0,inf
treen,7124,0,2297,1,0.0,inf
geoquery,7124,0,2295,3,0.0,inf
vl,7124,0,2297,1,0.0,inf
treelstm,7124,0,2297,1,0.0,inf
offord,7124,0,2297,1,0.0,inf
aesi,7124,0,2297,1,0.0,inf
colleague,7124,0,2297,1,0.0,inf
ofuls,7124,0,2297,1,0.0,inf
hind,7124,0,2297,1,0.0,inf
fo2,7124,0,2297,1,0.0,inf
treaming,7124,0,2297,1,0.0,inf
counteracts,7124,0,2297,1,0.0,inf
transitioning,7124,0,2297,1,0.0,inf
vll,7124,0,2297,1,0.0,inf
hfa,7124,0,2297,1,0.0,inf
parallelly,7124,0,2297,1,0.0,inf
442,7124,0,2297,1,0.0,inf
convae,7124,0,2297,1,0.0,inf
cvb0,7124,0,2297,1,0.0,inf
coincidentally,7124,0,2297,1,0.0,inf
eum,7124,0,2297,1,0.0,inf
truvar,7124,0,2297,1,0.0,inf
062,7124,0,2297,1,0.0,inf
nonuniformity,7124,0,2297,1,0.0,inf
124,7124,0,2297,1,0.0,inf
genia,7124,0,2297,1,0.0,inf
11k,7124,0,2297,1,0.0,inf
trot,7124,0,2297,1,0.0,inf
mxm,7124,0,2297,1,0.0,inf
oord,7124,0,2297,1,0.0,inf
y_,7124,0,2297,1,0.0,inf
y_l,7124,0,2297,1,0.0,inf
ooms,7124,0,2297,1,0.0,inf
oom,7124,0,2297,1,0.0,inf
truncations,7124,0,2297,1,0.0,inf
contenders,7124,0,2296,2,0.0,inf
569,7124,0,2297,1,0.0,inf
truelabel,7124,0,2297,1,0.0,inf
yaleb,7124,0,2297,1,0.0,inf
plcca,7124,0,2297,1,0.0,inf
ttest,7124,0,2297,1,0.0,inf
564,7124,0,2297,1,0.0,inf
parametrisation,7124,0,2296,2,0.0,inf
papadimitriou,7124,0,2297,1,0.0,inf
pleasing,7124,0,2297,1,0.0,inf
adqn,7124,0,2297,1,0.0,inf
trouillon,7124,0,2297,1,0.0,inf
trough,7124,0,2297,1,0.0,inf
troubling,7124,0,2297,1,0.0,inf
eth,7124,0,2297,1,0.0,inf
troubleshoot,7124,0,2297,1,0.0,inf
nonoblivious,7124,0,2297,1,0.0,inf
veridicality,7124,0,2297,1,0.0,inf
880,7124,0,2297,1,0.0,inf
650k,7124,0,2297,1,0.0,inf
parallelizability,7124,0,2297,1,0.0,inf
pokes,7124,0,2297,1,0.0,inf
hirschfeld,7124,0,2297,1,0.0,inf
hemimetrics,7124,0,2297,1,0.0,inf
trainability,7124,0,2297,1,0.0,inf
tsybakov,7124,0,2296,2,0.0,inf
headquartered,7124,0,2297,1,0.0,inf
n_j,7124,0,2297,1,0.0,inf
headword,7124,0,2297,1,0.0,inf
parametrizations,7124,0,2296,2,0.0,inf
papal,7124,0,2297,1,0.0,inf
euphony,7124,0,2297,1,0.0,inf
489,7124,0,2297,1,0.0,inf
violators,7124,0,2297,1,0.0,inf
heavier,7124,0,2297,1,0.0,inf
admixture,7124,0,2297,1,0.0,inf
omits,7124,0,2297,1,0.0,inf
yannakakis,7124,0,2297,1,0.0,inf
117,7124,0,2297,1,0.0,inf
cointegration,7124,0,2296,2,0.0,inf
triviaqa,7124,0,2297,1,0.0,inf
parametrically,7124,0,2297,1,0.0,inf
ples,7124,0,2297,1,0.0,inf
nontransparency,7124,0,2297,1,0.0,inf
pajamas,7124,0,2297,1,0.0,inf
germanet,7124,0,2297,1,0.0,inf
fitnets,7124,0,2297,1,0.0,inf
trivia,7124,0,2297,1,0.0,inf
nonincreasing,7124,0,2297,1,0.0,inf
ybf,7124,0,2297,1,0.0,inf
zeroshot,7124,0,2296,2,0.0,inf
hemimetric,7124,0,2297,1,0.0,inf
ontonotes,7124,0,2295,3,0.0,inf
demonstrably,7124,0,2297,1,0.0,inf
ber,7124,0,2297,1,0.0,inf
ix,7124,0,2297,1,0.0,inf
postmaster,7124,0,2297,1,0.0,inf
theta_,7124,0,2297,1,0.0,inf
thibodeau,7124,0,2297,1,0.0,inf
alliances,7124,0,2297,1,0.0,inf
povey,7124,0,2297,1,0.0,inf
entitynlm,7124,0,2297,1,0.0,inf
thomson,7124,0,2297,1,0.0,inf
entnet,7124,0,2297,1,0.0,inf
thoughtful,7124,0,2297,1,0.0,inf
potter,7124,0,2297,1,0.0,inf
hume,7124,0,2297,1,0.0,inf
dailystrength,7124,0,2297,1,0.0,inf
potent,7124,0,2297,1,0.0,inf
mtfl,7124,0,2297,1,0.0,inf
postmasters,7124,0,2297,1,0.0,inf
throws,7124,0,2297,1,0.0,inf
alsh,7124,0,2296,2,0.0,inf
thurstone,7124,0,2296,2,0.0,inf
hutchinson,7124,0,2297,1,0.0,inf
entrywise,7124,0,2297,1,0.0,inf
theses,7124,0,2297,1,0.0,inf
clockwork,7124,0,2297,1,0.0,inf
hypernetwork,7124,0,2297,1,0.0,inf
hyperneat,7124,0,2297,1,0.0,inf
dantzig,7124,0,2297,1,0.0,inf
dann,7124,0,2297,1,0.0,inf
mrbrains13,7124,0,2297,1,0.0,inf
hyperalignment,7124,0,2297,1,0.0,inf
hymn,7124,0,2297,1,0.0,inf
ppes,7124,0,2297,1,0.0,inf
mrm,7124,0,2297,1,0.0,inf
daquar,7124,0,2297,1,0.0,inf
thatcombucb,7124,0,2297,1,0.0,inf
mrs,7124,0,2297,1,0.0,inf
predicable,7124,0,2297,1,0.0,inf
clicked,7124,0,2297,1,0.0,inf
enqurier,7124,0,2297,1,0.0,inf
tflm,7124,0,2297,1,0.0,inf
tflms,7124,0,2297,1,0.0,inf
praised,7124,0,2297,1,0.0,inf
mqa,7124,0,2297,1,0.0,inf
tgmcmc,7124,0,2297,1,0.0,inf
hyperpriors,7124,0,2297,1,0.0,inf
dare,7124,0,2297,1,0.0,inf
preassigned,7124,0,2297,1,0.0,inf
mpnns,7124,0,2297,1,0.0,inf
texting,7124,0,2297,1,0.0,inf
altsvm,7124,0,2297,1,0.0,inf
movieqa,7124,0,2297,1,0.0,inf
movietriples,7124,0,2297,1,0.0,inf
hypernymsrandom,7124,0,2297,1,0.0,inf
terry,7124,0,2295,3,0.0,inf
mp,7124,0,2297,1,0.0,inf
ibhc,7124,0,2297,1,0.0,inf
mpes,7124,0,2297,1,0.0,inf
mpf,7124,0,2297,1,0.0,inf
preconditioning,7124,0,2297,1,0.0,inf
preconditioners,7124,0,2297,1,0.0,inf
darts,7124,0,2297,1,0.0,inf
mphil,7124,0,2297,1,0.0,inf
mpi,7124,0,2297,1,0.0,inf
precluded,7124,0,2297,1,0.0,inf
enmity,7124,0,2297,1,0.0,inf
aluma,7124,0,2297,1,0.0,inf
mpm,7124,0,2297,1,0.0,inf
theoreticians,7124,0,2296,2,0.0,inf
alluring,7124,0,2297,1,0.0,inf
cghash,7124,0,2297,1,0.0,inf
certificates,7124,0,2297,1,0.0,inf
mht,7124,0,2297,1,0.0,inf
inventories,7124,0,2296,2,0.0,inf
stateful,7124,0,2297,1,0.0,inf
stateless,7124,0,2297,1,0.0,inf
asvrg,7124,0,2297,1,0.0,inf
stateof,7124,0,2297,1,0.0,inf
asts,7124,0,2297,1,0.0,inf
deflation,7124,0,2297,1,0.0,inf
statlog,7124,0,2297,1,0.0,inf
deflating,7124,0,2297,1,0.0,inf
asthmaticus,7124,0,2297,1,0.0,inf
intervening,7124,0,2297,1,0.0,inf
centipede,7124,0,2297,1,0.0,inf
stir,7124,0,2297,1,0.0,inf
qmc,7124,0,2297,1,0.0,inf
standout,7124,0,2297,1,0.0,inf
cfo,7124,0,2297,1,0.0,inf
cfr,7124,0,2296,2,0.0,inf
qcsps,7124,0,2297,1,0.0,inf
mimlfast,7124,0,2297,1,0.0,inf
min_,7124,0,2297,1,0.0,inf
eff,7124,0,2297,1,0.0,inf
qnetworks,7124,0,2297,1,0.0,inf
striving,7124,0,2297,1,0.0,inf
interdependences,7124,0,2297,1,0.0,inf
cgm,7124,0,2297,1,0.0,inf
cgmmn,7124,0,2297,1,0.0,inf
cgms,7124,0,2297,1,0.0,inf
interclass,7124,0,2296,2,0.0,inf
cgrl,7124,0,2297,1,0.0,inf
inverses,7124,0,2297,1,0.0,inf
queen,7124,0,2297,1,0.0,inf
dan,7124,0,2296,2,0.0,inf
stereotypes,7124,0,2297,1,0.0,inf
hybridconfusion,7124,0,2297,1,0.0,inf
msd,7124,0,2297,1,0.0,inf
cln,7124,0,2297,1,0.0,inf
allowable,7124,0,2297,1,0.0,inf
enthusiasts,7124,0,2297,1,0.0,inf
coattention,7124,0,2297,1,0.0,inf
svbssgp,7124,0,2297,1,0.0,inf
sva,7124,0,2297,1,0.0,inf
assurances,7124,0,2297,1,0.0,inf
stegosystem,7124,0,2297,1,0.0,inf
intricacies,7124,0,2297,1,0.0,inf
quantifiably,7124,0,2297,1,0.0,inf
intracranial,7124,0,2297,1,0.0,inf
definining,7124,0,2297,1,0.0,inf
steganographic,7124,0,2297,1,0.0,inf
asymptotics,7124,0,2297,1,0.0,inf
steve,7124,0,2297,1,0.0,inf
intializes,7124,0,2297,1,0.0,inf
stick,7124,0,2296,2,0.0,inf
stiefel,7124,0,2297,1,0.0,inf
quadrant,7124,0,2297,1,0.0,inf
interwoven,7124,0,2297,1,0.0,inf
certifiable,7124,0,2297,1,0.0,inf
interventional,7124,0,2297,1,0.0,inf
quadrupedal,7124,0,2297,1,0.0,inf
definiteness,7124,0,2296,2,0.0,inf
econometrically,7124,0,2297,1,0.0,inf
stead,7124,0,2296,2,0.0,inf
invertedpendulum,7124,0,2297,1,0.0,inf
async,7124,0,2297,1,0.0,inf
hypervec,7124,0,2297,1,0.0,inf
enquirers,7124,0,2297,1,0.0,inf
cautiously,7124,0,2297,1,0.0,inf
portmanteau,7124,0,2297,1,0.0,inf
professor,7124,0,2297,1,0.0,inf
professions,7124,0,2297,1,0.0,inf
cinderella,7124,0,2297,1,0.0,inf
molecularspace,7124,0,2297,1,0.0,inf
profession,7124,0,2297,1,0.0,inf
mollified,7124,0,2297,1,0.0,inf
mollifiers,7124,0,2297,1,0.0,inf
impeding,7124,0,2297,1,0.0,inf
dasnets,7124,0,2297,1,0.0,inf
dasnet,7124,0,2297,1,0.0,inf
cleans,7124,0,2297,1,0.0,inf
portolio,7124,0,2297,1,0.0,inf
portmanteaus,7124,0,2297,1,0.0,inf
hra,7124,0,2297,1,0.0,inf
d_e,7124,0,2297,1,0.0,inf
implicated,7124,0,2297,1,0.0,inf
cmab,7124,0,2297,1,0.0,inf
cmabrigde,7124,0,2297,1,0.0,inf
portraits,7124,0,2297,1,0.0,inf
ting,7124,0,2297,1,0.0,inf
hpf,7124,0,2297,1,0.0,inf
cmcl,7124,0,2297,1,0.0,inf
tired,7124,0,2297,1,0.0,inf
titled,7124,0,2297,1,0.0,inf
popularized,7124,0,2297,1,0.0,inf
hotelling,7124,0,2297,1,0.0,inf
hosvd,7124,0,2297,1,0.0,inf
cmaes,7124,0,2297,1,0.0,inf
d_j,7124,0,2297,1,0.0,inf
posedness,7124,0,2297,1,0.0,inf
proffer,7124,0,2297,1,0.0,inf
cident,7124,0,2297,1,0.0,inf
textsf,7124,0,2297,1,0.0,inf
taiwanese,7124,0,2297,1,0.0,inf
syntacto,7124,0,2297,1,0.0,inf
antagonist,7124,0,2297,1,0.0,inf
programatically,7124,0,2297,1,0.0,inf
tac2009,7124,0,2297,1,0.0,inf
tac2014,7124,0,2297,1,0.0,inf
ddfa,7124,0,2297,1,0.0,inf
ddcrp,7124,0,2297,1,0.0,inf
taggings,7124,0,2297,1,0.0,inf
circuity,7124,0,2297,1,0.0,inf
tai,7124,0,2297,1,0.0,inf
imm,7124,0,2297,1,0.0,inf
imization,7124,0,2297,1,0.0,inf
monge,7124,0,2297,1,0.0,inf
probabilisic,7124,0,2297,1,0.0,inf
taja,7124,0,2297,1,0.0,inf
deactivation,7124,0,2297,1,0.0,inf
taja2seq2seq,7124,0,2297,1,0.0,inf
proba,7124,0,2297,1,0.0,inf
emr,7124,0,2297,1,0.0,inf
emrs,7124,0,2297,1,0.0,inf
tac2008,7124,0,2297,1,0.0,inf
mover,7124,0,2297,1,0.0,inf
impedes,7124,0,2296,2,0.0,inf
prod,7124,0,2297,1,0.0,inf
imports,7124,0,2297,1,0.0,inf
syrgkanis,7124,0,2297,1,0.0,inf
modulating,7124,0,2297,1,0.0,inf
cians,7124,0,2297,1,0.0,inf
systematical,7124,0,2297,1,0.0,inf
ansgd,7124,0,2297,1,0.0,inf
d_k,7124,0,2296,2,0.0,inf
tick,7124,0,2297,1,0.0,inf
posters,7124,0,2297,1,0.0,inf
toeplitz,7124,0,2296,2,0.0,inf
cx,7124,0,2297,1,0.0,inf
hoff,7124,0,2297,1,0.0,inf
toppush,7124,0,2297,1,0.0,inf
tibp,7124,0,2297,1,0.0,inf
equilibration,7124,0,2297,1,0.0,inf
holp,7124,0,2297,1,0.0,inf
tlfre,7124,0,2297,1,0.0,inf
epireader,7124,0,2297,1,0.0,inf
tls,7124,0,2297,1,0.0,inf
popped,7124,0,2297,1,0.0,inf
cytometry,7124,0,2297,1,0.0,inf
cne,7124,0,2297,1,0.0,inf
popcount,7124,0,2297,1,0.0,inf
epopt,7124,0,2297,1,0.0,inf
hondt,7124,0,2297,1,0.0,inf
mujoco,7124,0,2295,3,0.0,inf
multinet,7124,0,2297,1,0.0,inf
