feature,count0@False,count1@False,count0@True,count1@True
heating,7119,5,2298,0
clef,7119,5,2298,0
corner,7119,5,2298,0
structuring,7119,5,2298,0
kaggle,7119,5,2298,0
centred,7119,5,2298,0
iq,7119,5,2298,0
hol,7119,5,2298,0
relaxing,7119,5,2298,0
oil,7119,5,2298,0
energies,7119,5,2298,0
ntm,7119,5,2298,0
equivalences,7119,5,2298,0
everything,7119,5,2298,0
aco,7119,5,2298,0
dss,7119,5,2298,0
ubm,7119,5,2298,0
clarity,7119,5,2298,0
jeopardy,7119,5,2298,0
hinges,7119,5,2298,0
classroom,7119,5,2298,0
adult,7119,5,2298,0
hub5,7119,5,2298,0
singly,7119,5,2298,0
bangla,7119,5,2298,0
contract,7119,5,2298,0
ran,7120,4,2298,0
inc,7120,4,2298,0
lauritzen,7120,4,2298,0
anchors,7120,4,2298,0
testable,7120,4,2298,0
tech,7120,4,2298,0
ctp,7120,4,2298,0
te,7120,4,2298,0
analyser,7120,4,2298,0
india,7120,4,2298,0
technically,7120,4,2298,0
navigational,7120,4,2298,0
boundedness,7120,4,2298,0
naively,7120,4,2298,0
crowded,7120,4,2298,0
emg,7120,4,2298,0
imputed,7120,4,2298,0
authentic,7120,4,2298,0
nell,7120,4,2298,0
indivisible,7120,4,2298,0
inclusive,7120,4,2298,0
anatomy,7120,4,2298,0
taste,7120,4,2298,0
anatomical,7120,4,2298,0
multidisciplinary,7120,4,2298,0
radar,7120,4,2298,0
synthesizer,7120,4,2298,0
archiving,7120,4,2298,0
dlp,7120,4,2298,0
medoid,7120,4,2298,0
tendencies,7120,4,2298,0
tempo,7120,4,2298,0
dendritic,7120,4,2298,0
immutable,7120,4,2298,0
aging,7120,4,2298,0
multivalued,7120,4,2298,0
backdrop,7120,4,2298,0
immunity,7120,4,2298,0
categorizes,7120,4,2298,0
delete,7120,4,2298,0
impaired,7120,4,2298,0
rcc8,7120,4,2298,0
articulatory,7120,4,2298,0
alice,7120,4,2298,0
roads,7120,4,2298,0
elegantly,7120,4,2298,0
lectures,7120,4,2298,0
nieuwenhuis,7120,4,2298,0
credibility,7120,4,2298,0
dissemination,7120,4,2298,0
dm,7120,4,2298,0
texttt,7120,4,2298,0
tbox,7120,4,2298,0
army,7120,4,2298,0
increment,7120,4,2298,0
television,7120,4,2298,0
broadcasting,7120,4,2298,0
incomputable,7120,4,2298,0
negatives,7120,4,2298,0
solomonoff,7120,4,2298,0
revisited,7120,4,2298,0
mentioning,7120,4,2298,0
monocular,7120,4,2298,0
tongue,7120,4,2298,0
tone,7120,4,2298,0
anticipated,7120,4,2298,0
elaboration,7120,4,2298,0
australia,7120,4,2298,0
cyberspace,7120,4,2298,0
elaborately,7120,4,2298,0
encapsulate,7120,4,2298,0
earthquake,7120,4,2298,0
inhibitors,7120,4,2298,0
alerting,7120,4,2298,0
purchases,7120,4,2298,0
subseteq,7120,4,2298,0
introductory,7120,4,2298,0
purity,7120,4,2298,0
lasting,7120,4,2298,0
memetic,7120,4,2298,0
legged,7120,4,2298,0
mdd,7120,4,2298,0
isabelle,7120,4,2298,0
rrt,7120,4,2298,0
border,7120,4,2298,0
realworld,7120,4,2298,0
tokenizer,7120,4,2298,0
nondeterminism,7120,4,2298,0
crawling,7120,4,2298,0
demon,7120,4,2298,0
itemsets,7120,4,2298,0
trader,7120,4,2298,0
countermeasures,7120,4,2298,0
mrr,7120,4,2298,0
swarms,7120,4,2298,0
depicting,7120,4,2298,0
inspect,7120,4,2298,0
aggregations,7120,4,2298,0
sl,7120,4,2298,0
endow,7120,4,2298,0
aviation,7120,4,2298,0
topicality,7120,4,2298,0
slack,7120,4,2298,0
l_p,7120,4,2298,0
idiosyncrasies,7120,4,2298,0
checked,7120,4,2298,0
isomorphism,7120,4,2298,0
rls,7120,4,2298,0
ins,7120,4,2298,0
dwork,7120,4,2298,0
nonverbal,7120,4,2298,0
monitors,7120,4,2298,0
rudimentary,7120,4,2298,0
ic,7120,4,2298,0
cartographic,7120,4,2298,0
aged,7120,4,2298,0
recognitions,7120,4,2298,0
strengthening,7120,4,2298,0
ib,7120,4,2298,0
skeletons,7120,4,2298,0
duplication,7120,4,2298,0
multiword,7120,4,2298,0
cooperating,7120,4,2298,0
backdoors,7120,4,2298,0
lifschitz,7120,4,2298,0
ego,7120,4,2298,0
transliterated,7120,4,2298,0
insufficiently,7120,4,2298,0
interruption,7120,4,2298,0
hostile,7120,4,2298,0
south,7120,4,2298,0
producers,7120,4,2298,0
appropriateness,7120,4,2298,0
trusting,7120,4,2298,0
obligation,7120,4,2298,0
maximise,7120,4,2298,0
envisaged,7120,4,2298,0
materialized,7120,4,2298,0
coping,7120,4,2298,0
proficiency,7120,4,2298,0
reflexivity,7120,4,2298,0
proactively,7120,4,2298,0
proach,7120,4,2298,0
nyu,7120,4,2298,0
metamodel,7120,4,2298,0
spaced,7120,4,2298,0
assertion,7120,4,2298,0
mcdm,7120,4,2298,0
hosting,7120,4,2298,0
interchangeable,7120,4,2298,0
mathematicians,7120,4,2298,0
sumo,7120,4,2298,0
institutes,7120,4,2298,0
affairs,7120,4,2298,0
davis,7120,4,2298,0
correspondingly,7120,4,2298,0
merit,7120,4,2298,0
meteor,7120,4,2298,0
ucla,7120,4,2298,0
sae,7120,4,2298,0
aes,7120,4,2298,0
aer,7120,4,2298,0
sustainable,7120,4,2298,0
sits,7120,4,2298,0
messaging,7120,4,2298,0
holes,7120,4,2298,0
kripke,7120,4,2298,0
adas,7120,4,2298,0
transit,7120,4,2298,0
mouse,7120,4,2298,0
mouth,7120,4,2298,0
equipping,7120,4,2298,0
reconfigured,7120,4,2298,0
uavs,7120,4,2298,0
refutation,7120,4,2298,0
reflection,7120,4,2298,0
sixteen,7120,4,2298,0
survive,7120,4,2298,0
hyperplanes,7120,4,2298,0
cargo,7120,4,2298,0
lambek,7120,4,2298,0
mastering,7120,4,2298,0
acuity,7120,4,2298,0
ride,7120,4,2298,0
adjustable,7120,4,2298,0
authenticity,7120,4,2298,0
supplier,7120,4,2298,0
laid,7120,4,2298,0
singularity,7120,4,2298,0
careerbuilder,7120,4,2298,0
corenlp,7120,4,2298,0
simon,7120,4,2298,0
affords,7120,4,2298,0
criticism,7120,4,2298,0
occupied,7120,4,2298,0
therapy,7120,4,2298,0
thereafter,7120,4,2298,0
revolutionized,7120,4,2298,0
infant,7120,4,2298,0
slt,7120,4,2298,0
cg,7120,4,2298,0
criminals,7120,4,2298,0
certification,7120,4,2298,0
subgroup,7120,4,2298,0
anfis,7120,4,2298,0
subjected,7120,4,2298,0
cer,7120,4,2298,0
ros,7120,4,2298,0
talker,7120,4,2298,0
critiquing,7120,4,2298,0
imported,7120,4,2298,0
cursive,7120,4,2298,0
distributive,7120,4,2298,0
crimes,7120,4,2298,0
speculate,7120,4,2298,0
educators,7120,4,2298,0
ob,7120,4,2298,0
recur,7120,4,2298,0
ttp,7120,4,2298,0
admissions,7120,4,2298,0
asserted,7120,4,2298,0
assembled,7120,4,2298,0
dcase,7120,4,2298,0
adrs,7120,4,2298,0
interconnection,7120,4,2298,0
ntl,7120,4,2298,0
capitalization,7120,4,2298,0
triangulated,7120,4,2298,0
referents,7120,4,2298,0
additivity,7120,4,2298,0
corpuses,7120,4,2298,0
simd,7120,4,2298,0
silver,7120,4,2298,0
tremendously,7120,4,2298,0
entitled,7120,4,2298,0
equalities,7120,4,2298,0
humanity,7120,4,2298,0
circumstance,7120,4,2298,0
matroid,7120,4,2298,0
enumerated,7120,4,2298,0
copyright,7120,4,2298,0
editions,7120,4,2298,0
coq,7120,4,2298,0
ee,7120,4,2298,0
appraisal,7120,4,2298,0
encryption,7120,4,2298,0
priorities,7120,4,2298,0
british,7120,4,2298,0
bsp,7120,4,2298,0
pignistic,7120,4,2298,0
undergoing,7120,4,2298,0
undergone,7120,4,2298,0
dpll,7120,4,2298,0
forall,7120,4,2298,0
pathology,7120,4,2298,0
accommodated,7120,4,2298,0
accommodates,7120,4,2298,0
accommodating,7120,4,2298,0
reservoirs,7120,4,2298,0
gis,7120,4,2298,0
resistance,7120,4,2298,0
pillars,7120,4,2298,0
lod,7120,4,2298,0
particularities,7120,4,2298,0
uml,7120,4,2298,0
geospatial,7120,4,2298,0
mistaken,7120,4,2298,0
acoustically,7120,4,2298,0
deepening,7120,4,2298,0
dstc,7120,4,2298,0
zones,7120,4,2298,0
repetitions,7120,4,2298,0
dpn,7120,4,2298,0
acronyms,7120,4,2298,0
hint,7120,4,2298,0
esa,7120,4,2298,0
focs,7120,4,2298,0
focussing,7120,4,2298,0
hiring,7120,4,2298,0
establishment,7120,4,2298,0
competency,7120,4,2298,0
liver,7120,4,2298,0
west,7120,4,2298,0
scala,7120,4,2298,0
greek,7120,4,2298,0
spin,7120,4,2298,0
bear,7120,4,2298,0
flights,7120,4,2298,0
permissive,7120,4,2298,0
grocery,7120,4,2298,0
grounder,7120,4,2298,0
biasing,7120,4,2298,0
downloadable,7120,4,2298,0
valleys,7120,4,2298,0
sd,7120,4,2298,0
cocktail,7120,4,2298,0
sbvr,7120,4,2298,0
fabric,7120,4,2298,0
piecemeal,7120,4,2298,0
undergo,7120,4,2298,0
accountability,7120,4,2298,0
spoofing,7120,4,2298,0
marriage,7120,4,2298,0
commenting,7120,4,2298,0
hereby,7120,4,2298,0
undecidability,7120,4,2298,0
combinational,7120,4,2298,0
uk,7120,4,2298,0
wanted,7120,4,2298,0
reusability,7120,4,2298,0
ppv,7120,4,2298,0
finetuning,7120,4,2298,0
blocked,7120,4,2298,0
overflow,7120,4,2298,0
unintended,7120,4,2298,0
formalizing,7120,4,2298,0
spots,7120,4,2298,0
formant,7120,4,2298,0
atps,7120,4,2298,0
cleverly,7120,4,2298,0
stepsize,7120,4,2298,0
spm,7120,4,2298,0
conceptualization,7120,4,2298,0
forensics,7120,4,2298,0
firing,7120,4,2298,0
unfeasible,7120,4,2298,0
congestive,7120,4,2298,0
stabilizes,7120,4,2298,0
dqns,7120,4,2298,0
voluntarily,7120,4,2298,0
pave,7120,4,2298,0
pioneering,7120,4,2298,0
fourteen,7120,4,2298,0
volunteer,7120,4,2298,0
300,7120,4,2298,0
pivoting,7120,4,2298,0
stemmer,7120,4,2298,0
airport,7120,4,2298,0
unity,7120,4,2298,0
spotlight,7120,4,2298,0
particularity,7120,4,2298,0
phishing,7120,4,2298,0
100s,7120,4,2298,0
3x,7120,4,2298,0
john,7120,4,2298,0
clasp,7120,4,2298,0
clas,7120,4,2298,0
misspellings,7120,4,2298,0
hi,7120,4,2298,0
seriously,7120,4,2298,0
dsl,7120,4,2298,0
resiliency,7120,4,2298,0
prescriptive,7120,4,2298,0
scientist,7120,4,2298,0
geographically,7120,4,2298,0
london,7120,4,2298,0
biologists,7120,4,2298,0
dimensionalities,7120,4,2298,0
conp,7120,4,2298,0
forthcoming,7120,4,2298,0
disclosure,7120,4,2298,0
behavioural,7120,4,2298,0
baxter,7120,4,2298,0
disclose,7120,4,2298,0
contradict,7120,4,2298,0
colorectal,7120,4,2298,0
stem,7120,4,2298,0
weakest,7120,4,2298,0
payments,7120,4,2298,0
guideline,7120,4,2298,0
representable,7120,4,2298,0
detectable,7120,4,2298,0
liquid,7120,4,2298,0
perceiving,7120,4,2298,0
perceives,7120,4,2298,0
operationalization,7120,4,2298,0
habits,7120,4,2298,0
pf,7120,4,2298,0
exclude,7120,4,2298,0
listened,7120,4,2298,0
cmc,7120,4,2298,0
spending,7120,4,2298,0
statuses,7120,4,2298,0
fp,7120,4,2298,0
pharmaceutical,7120,4,2298,0
biclustering,7120,4,2298,0
oversampling,7120,4,2298,0
spreadsheets,7120,4,2298,0
paraconsistent,7120,4,2298,0
defeat,7120,4,2298,0
phd,7120,4,2298,0
fr,7120,4,2298,0
harnessed,7120,4,2298,0
searcher,7120,4,2298,0
worn,7120,4,2298,0
shop,7120,4,2298,0
searchers,7120,4,2298,0
voltage,7120,4,2298,0
18th,7120,4,2298,0
unmeasured,7120,4,2298,0
judiciously,7120,4,2298,0
golden,7120,4,2298,0
cmu,7120,4,2298,0
penta,7120,4,2298,0
visitors,7120,4,2298,0
cox,7120,4,2298,0
mcss,7120,4,2298,0
initiation,7120,4,2298,0
occupation,7120,4,2298,0
vlsi,7120,4,2298,0
woman,7120,4,2298,0
peoples,7120,4,2298,0
conformal,7120,4,2298,0
unveil,7120,4,2298,0
visuo,7120,4,2298,0
exchanging,7120,4,2298,0
cm,7120,4,2298,0
ssa,7120,4,2298,0
marathi,7120,4,2298,0
1991,7120,4,2298,0
openness,7120,4,2298,0
overtime,7120,4,2298,0
bbc,7120,4,2298,0
clusterable,7120,4,2298,0
complementarity,7120,4,2298,0
paintings,7120,4,2298,0
friend,7120,4,2298,0
1st,7120,4,2298,0
opinionated,7120,4,2298,0
upload,7120,4,2298,0
4th,7120,4,2298,0
substantiated,7120,4,2298,0
satisficing,7120,4,2298,0
vessels,7120,4,2298,0
fear,7120,4,2298,0
shachter,7120,4,2298,0
resampled,7120,4,2298,0
justifying,7120,4,2298,0
plsa,7120,4,2298,0
gq,7120,4,2298,0
organising,7120,4,2298,0
organise,7120,4,2298,0
organisations,7120,4,2298,0
plugin,7120,4,2298,0
consistencies,7120,4,2298,0
organisation,7120,4,2298,0
whatever,7120,4,2298,0
directs,7120,4,2298,0
requisite,7120,4,2298,0
existed,7120,4,2298,0
manufacturer,7120,4,2298,0
bees,7120,4,2298,0
export,7120,4,2298,0
requester,7120,4,2298,0
utilises,7120,4,2298,0
literatures,7120,4,2298,0
requested,7120,4,2298,0
constructors,7120,4,2298,0
gui,7120,4,2298,0
selections,7120,4,2298,0
researcher,7120,4,2298,0
scatter,7120,4,2298,0
debt,7120,4,2298,0
coin,7120,4,2298,0
originates,7120,4,2298,0
grail,7120,4,2298,0
unsuccessful,7120,4,2298,0
dfs,7120,4,2298,0
containment,7120,4,2298,0
spss,7120,4,2298,0
completes,7120,4,2298,0
plagiarism,7120,4,2298,0
peg,7120,4,2298,0
discerning,7120,4,2298,0
selfish,7120,4,2298,0
pm,7120,4,2298,0
graphic,7120,4,2298,0
cognate,7120,4,2298,0
gb,7120,4,2298,0
deductively,7120,4,2298,0
wiki,7120,4,2298,0
governs,7120,4,2298,0
birth,7120,4,2298,0
originated,7120,4,2298,0
compensates,7120,4,2298,0
deterioration,7120,4,2298,0
governance,7120,4,2298,0
grayscale,7120,4,2298,0
microphones,7120,4,2298,0
feeding,7120,4,2298,0
audit,7120,4,2298,0
velocities,7120,4,2298,0
tsplib,7121,3,2298,0
bulgarian,7121,3,2298,0
builder,7121,3,2298,0
summarizers,7121,3,2298,0
tum,7121,3,2298,0
church,7121,3,2298,0
administration,7121,3,2298,0
administrator,7121,3,2298,0
administrators,7121,3,2298,0
truthfulness,7121,3,2298,0
shadow,7121,3,2298,0
bulk,7121,3,2298,0
setof,7121,3,2298,0
shapelet,7121,3,2298,0
bullying,7121,3,2298,0
bdd,7121,3,2298,0
sheffield,7121,3,2298,0
prohibits,7121,3,2298,0
believable,7121,3,2298,0
sellers,7121,3,2298,0
semantico,7121,3,2298,0
sender,7121,3,2298,0
senone,7121,3,2298,0
responsibilities,7121,3,2298,0
responded,7121,3,2298,0
sequent,7121,3,2298,0
bc,7121,3,2298,0
prohibitions,7121,3,2298,0
productively,7121,3,2298,0
tripadvisor,7121,3,2298,0
adverbs,7121,3,2298,0
transliterations,7121,3,2298,0
affixes,7121,3,2298,0
aggregators,7121,3,2298,0
tough,7121,3,2298,0
chicago,7121,3,2298,0
protege,7121,3,2298,0
tptp,7121,3,2298,0
ages,7121,3,2298,0
tract,7121,3,2298,0
transactional,7121,3,2298,0
proportionality,7121,3,2298,0
choquet,7121,3,2298,0
advocating,7121,3,2298,0
procurement,7121,3,2298,0
tures,7121,3,2298,0
additively,7121,3,2298,0
proceeding,7121,3,2298,0
reprogramming,7121,3,2298,0
typicality,7121,3,2298,0
acute,7121,3,2298,0
activate,7121,3,2298,0
acted,7121,3,2298,0
prisoner,7121,3,2298,0
tumour,7121,3,2298,0
ukasiewicz,7121,3,2298,0
prof,7121,3,2298,0
triggering,7121,3,2298,0
procedurally,7121,3,2298,0
repetitively,7121,3,2298,0
bytenet,7121,3,2298,0
similes,7121,3,2298,0
brazil,7121,3,2298,0
sandhi,7121,3,2298,0
bnns,7121,3,2298,0
roadmap,7121,3,2298,0
roughness,7121,3,2298,0
rs,7121,3,2298,0
rss,7121,3,2298,0
boom,7121,3,2298,0
boyen,7121,3,2298,0
rul,7121,3,2298,0
bpa,7121,3,2298,0
bpe,7121,3,2298,0
rumors,7121,3,2298,0
saying,7121,3,2298,0
sbcns,7121,3,2298,0
scanners,7121,3,2298,0
seasons,7121,3,2298,0
secrets,7121,3,2298,0
reversal,7121,3,2298,0
securities,7121,3,2298,0
sees,7121,3,2298,0
bicycle,7121,3,2298,0
bic,7121,3,2298,0
bs,7121,3,2298,0
bibliography,7121,3,2298,0
transmits,7121,3,2298,0
bigrams,7121,3,2298,0
sandhis,7121,3,2298,0
braking,7121,3,2298,0
bloom,7121,3,2298,0
shortcuts,7121,3,2298,0
repairing,7121,3,2298,0
banking,7121,3,2298,0
singer,7121,3,2298,0
singing,7121,3,2298,0
sixth,7121,3,2298,0
sizing,7121,3,2298,0
renal,7121,3,2298,0
skeptical,7121,3,2298,0
signifies,7121,3,2298,0
sell,7121,3,2298,0
signer,7121,3,2298,0
shortage,7121,3,2298,0
shorten,7121,3,2298,0
blurry,7121,3,2298,0
shortly,7121,3,2298,0
representa,7121,3,2298,0
battlefield,7121,3,2298,0
button,7121,3,2298,0
replication,7121,3,2298,0
si,7121,3,2298,0
bv,7121,3,2298,0
basin,7121,3,2298,0
skew,7121,3,2298,0
retailers,7121,3,2298,0
bsds,7121,3,2298,0
rnnlm,7121,3,2298,0
s5,7121,3,2298,0
clarified,7121,3,2298,0
prominently,7121,3,2298,0
traverses,7121,3,2298,0
anywhere,7121,3,2298,0
anything,7121,3,2298,0
tableau,7121,3,2298,0
quantiles,7121,3,2298,0
tablets,7121,3,2298,0
quantifiable,7121,3,2298,0
announcements,7121,3,2298,0
tabula,7121,3,2298,0
tacit,7121,3,2298,0
cerebral,7121,3,2298,0
tagset,7121,3,2298,0
talent,7121,3,2298,0
anger,7121,3,2298,0
tang,7121,3,2298,0
quad,7121,3,2298,0
centres,7121,3,2298,0
anps,7121,3,2298,0
syllabic,7121,3,2298,0
anticipating,7121,3,2298,0
symptom,7121,3,2298,0
quo,7121,3,2298,0
synchronously,7121,3,2298,0
synergic,7121,3,2298,0
synergies,7121,3,2298,0
questioned,7121,3,2298,0
synergistic,7121,3,2298,0
synergistically,7121,3,2298,0
swes,7121,3,2298,0
aos,7121,3,2298,0
radiation,7121,3,2298,0
apertium,7121,3,2298,0
bionlp,7121,3,2298,0
ticket,7121,3,2298,0
alerted,7121,3,2298,0
tossing,7121,3,2298,0
surroundings,7121,3,2298,0
cds,7121,3,2298,0
appearances,7121,3,2298,0
suspension,7121,3,2298,0
surprisal,7121,3,2298,0
racist,7121,3,2298,0
apparatus,7121,3,2298,0
svdd,7121,3,2298,0
ape,7121,3,2298,0
surfacing,7121,3,2298,0
sw,7121,3,2298,0
applause,7121,3,2298,0
surgical,7121,3,2298,0
ral,7121,3,2298,0
sup,7121,3,2298,0
superset,7121,3,2298,0
approachability,7121,3,2298,0
supervisory,7121,3,2298,0
suppes,7121,3,2298,0
supplemented,7121,3,2298,0
supplies,7121,3,2298,0
supportive,7121,3,2298,0
cent,7121,3,2298,0
sys,7121,3,2298,0
systemic,7121,3,2298,0
acausal,7121,3,2298,0
unobtrusively,7121,3,2298,0
unoptimized,7121,3,2298,0
unreliability,7121,3,2298,0
unsatisfiable,7121,3,2298,0
printing,7121,3,2298,0
absorption,7121,3,2298,0
unethical,7121,3,2298,0
acceptability,7121,3,2298,0
cleanly,7121,3,2298,0
accelerators,7121,3,2298,0
unions,7121,3,2298,0
unite,7121,3,2298,0
preceded,7121,3,2298,0
clinton,7121,3,2298,0
abusive,7121,3,2298,0
unleash,7121,3,2298,0
aggression,7121,3,2298,0
ullman,7121,3,2298,0
transpose,7121,3,2298,0
proofreading,7121,3,2298,0
traveled,7121,3,2298,0
prompts,7121,3,2298,0
traveler,7121,3,2298,0
transported,7121,3,2298,0
travelers,7121,3,2298,0
promotions,7121,3,2298,0
clip,7121,3,2298,0
pps,7121,3,2298,0
anp,7121,3,2298,0
presumed,7121,3,2298,0
clarifying,7121,3,2298,0
underlined,7121,3,2298,0
claiming,7121,3,2298,0
underpinnings,7121,3,2298,0
underscore,7121,3,2298,0
underspecified,7121,3,2298,0
understandability,7121,3,2298,0
prepositions,7121,3,2298,0
premature,7121,3,2298,0
underpinning,7121,3,2298,0
pressured,7121,3,2298,0
presumably,7121,3,2298,0
ultra,7121,3,2298,0
clinician,7121,3,2298,0
ultrametric,7121,3,2298,0
acoustics,7121,3,2298,0
citizen,7121,3,2298,0
cityscapes,7121,3,2298,0
civil,7121,3,2298,0
unanimous,7121,3,2298,0
unanswered,7121,3,2298,0
unappealing,7121,3,2298,0
unconscious,7121,3,2298,0
undetected,7121,3,2298,0
undoubtedly,7121,3,2298,0
une,7121,3,2298,0
bikes,7121,3,2298,0
versioning,7121,3,2298,0
biomarkers,7121,3,2298,0
coil,7121,3,2298,0
pools,7121,3,2298,0
ph,7121,3,2298,0
wear,7121,3,2298,0
polytopes,7121,3,2298,0
utilisation,7121,3,2298,0
collocations,7121,3,2298,0
warnings,7121,3,2298,0
4x,7121,3,2298,0
1962,7121,3,2298,0
vlsp,7121,3,2298,0
please,7121,3,2298,0
coexist,7121,3,2298,0
coevolution,7121,3,2298,0
writes,7121,3,2298,0
1965,7121,3,2298,0
177,7121,3,2298,0
writings,7121,3,2298,0
collaborating,7121,3,2298,0
wrote,7121,3,2298,0
1970,7121,3,2298,0
wrapped,7121,3,2298,0
workloads,7121,3,2298,0
void,7121,3,2298,0
competencies,7121,3,2298,0
volterra,7121,3,2298,0
voluminous,7121,3,2298,0
workstation,7121,3,2298,0
var,7121,3,2298,0
yor,7121,3,2298,0
weakened,7121,3,2298,0
cmos,7121,3,2298,0
colloquial,7121,3,2298,0
353,7121,3,2298,0
350,7121,3,2298,0
verbose,7121,3,2298,0
verbatim,7121,3,2298,0
pity,7121,3,2298,0
petri,7121,3,2298,0
pcg,7121,3,2298,0
waves,7121,3,2298,0
polysemic,7121,3,2298,0
wifi,7121,3,2298,0
youth,7121,3,2298,0
pickup,7121,3,2298,0
115,7121,3,2298,0
valiant,7121,3,2298,0
vad,7121,3,2298,0
comfortable,7121,3,2298,0
utmost,7121,3,2298,0
comput,7121,3,2298,0
utilitarian,7121,3,2298,0
20x,7121,3,2298,0
utilised,7121,3,2298,0
cms,7121,3,2298,0
wearables,7121,3,2298,0
wcsp,7121,3,2298,0
pawlak,7121,3,2298,0
permanent,7121,3,2298,0
coincidence,7121,3,2298,0
sci,7121,3,2298,0
worthy,7121,3,2298,0
utd,7121,3,2298,0
colorization,7121,3,2298,0
09,7121,3,2298,0
08,7121,3,2298,0
10000,7121,3,2298,0
untapped,7121,3,2298,0
commonalities,7121,3,2298,0
phonotactic,7121,3,2298,0
concatenate,7121,3,2298,0
usa,7121,3,2298,0
unvoiced,7121,3,2298,0
partite,7121,3,2298,0
concatenative,7121,3,2298,0
phonology,7121,3,2298,0
whichever,7121,3,2298,0
passwords,7121,3,2298,0
commission,7121,3,2298,0
29,7121,3,2298,0
urdu,7121,3,2298,0
900,7121,3,2298,0
patents,7121,3,2298,0
whatsapp,7121,3,2298,0
clue,7121,3,2298,0
computability,7121,3,2298,0
phenotypic,7121,3,2298,0
photovoltaic,7121,3,2298,0
thesauri,7121,3,2298,0
1990s,7121,3,2298,0
1996,7121,3,2298,0
walsh,7121,3,2298,0
victory,7121,3,2298,0
coins,7121,3,2298,0
plentiful,7121,3,2298,0
512,7121,3,2298,0
playouts,7121,3,2298,0
wizard,7121,3,2298,0
1k,7121,3,2298,0
warcraft,7121,3,2298,0
viewers,7121,3,2298,0
viewer,7121,3,2298,0
witnessing,7121,3,2298,0
codebooks,7121,3,2298,0
complimentary,7121,3,2298,0
comply,7121,3,2298,0
waiting,7121,3,2298,0
warmuth,7121,3,2298,0
wl,7121,3,2298,0
complicating,7121,3,2298,0
pervasively,7121,3,2298,0
playlists,7121,3,2298,0
pen,7121,3,2298,0
playlist,7121,3,2298,0
po,7121,3,2298,0
collate,7121,3,2298,0
x1,7121,3,2298,0
pdm,7121,3,2298,0
3k,7121,3,2298,0
warp,7121,3,2298,0
pdl,7121,3,2298,0
politicians,7121,3,2298,0
pitman,7121,3,2298,0
stocks,7121,3,2298,0
subfield,7121,3,2298,0
cation,7121,3,2298,0
rasa,7121,3,2298,0
rarity,7121,3,2298,0
subtracting,7121,3,2298,0
subwords,7121,3,2298,0
succeeding,7121,3,2298,0
archimedean,7121,3,2298,0
succinctness,7121,3,2298,0
rankers,7121,3,2298,0
summarises,7121,3,2298,0
substrings,7121,3,2298,0
substrate,7121,3,2298,0
substitutions,7121,3,2298,0
arrived,7121,3,2298,0
sublanguage,7121,3,2298,0
arrhythmia,7121,3,2298,0
rcc,7121,3,2298,0
subnetwork,7121,3,2298,0
arisen,7121,3,2298,0
subsamples,7121,3,2298,0
substantiate,7121,3,2298,0
rater,7121,3,2298,0
stackelberg,7121,3,2298,0
atm,7121,3,2298,0
campus,7121,3,2298,0
reception,7121,3,2298,0
assortment,7121,3,2298,0
steganography,7121,3,2298,0
stylometric,7121,3,2298,0
biography,7121,3,2298,0
bioasq,7121,3,2298,0
rhetoric,7121,3,2298,0
bins,7121,3,2298,0
rewarding,7121,3,2298,0
backtrack,7121,3,2298,0
streets,7121,3,2298,0
strides,7121,3,2298,0
asl,7121,3,2298,0
strives,7121,3,2298,0
studio,7121,3,2298,0
straw,7121,3,2298,0
readmission,7121,3,2298,0
steganalysis,7121,3,2298,0
su,7121,3,2298,0
artwork,7121,3,2298,0
stv,7121,3,2298,0
strategyproof,7121,3,2298,0
strated,7121,3,2298,0
casp,7121,3,2298,0
stamped,7121,3,2298,0
asynchrony,7121,3,2298,0
standardize,7121,3,2298,0
stars,7121,3,2298,0
asymmetrical,7121,3,2298,0
cartesian,7121,3,2298,0
smp,7121,3,2298,0
axiomatically,7121,3,2298,0
snippet,7121,3,2298,0
attrition,7121,3,2298,0
reconnaissance,7121,3,2298,0
attractor,7121,3,2298,0
autocorrelation,7121,3,2298,0
redistribution,7121,3,2298,0
authorities,7121,3,2298,0
authoritative,7121,3,2298,0
specialist,7121,3,2298,0
reflective,7121,3,2298,0
australian,7121,3,2298,0
spectro,7121,3,2298,0
spheres,7121,3,2298,0
splash,7121,3,2298,0
carbon,7121,3,2298,0
recourse,7121,3,2298,0
qualified,7121,3,2298,0
ventricular,7121,3,2298,0
pit,7121,3,2298,0
ventilation,7121,3,2298,0
watching,7121,3,2298,0
colour,7121,3,2298,0
winter,7121,3,2298,0
700,7121,3,2298,0
